tempo,MFCC,harmonic_element,rating
-100.703392402,107.666015625,-2.872e-06,0
-86.4907818156,99.3840144231,-1.24551405634e-07,0
-151.382902752,103.359375,8.89068644483e-07,2
-238.020265807,161.499023438,-0.000338228,2
-101.098461741,112.347146739,-7.08491234036e-06,0
-58.9553749951,151.999080882,5.67913446048e-07,0
-89.3350571488,86.1328125,3.14833613402e-07,0
-60.3639612251,95.703125,-4.54861122989e-07,0
-129.672215755,117.453835227,7.64732612879e-06,0
-139.894230016,92.28515625,-2.57836660467e-07,2
-107.494771398,123.046875,-4.55736035576e-08,0
-120.795603158,129.19921875,-6.41156429992e-06,0
-82.3630157821,117.453835227,-0.0006466548,0
-111.023349938,129.19921875,-2.16609032577e-06,0
-130.684953648,129.19921875,-4.311e-06,0
-93.8323115947,161.499023438,-4.6609062565e-07,0
-115.865564415,151.999080882,-0.0181547496,0
-252.970986594,107.666015625,8.84641053744e-08,2
-122.289027606,135.999177632,-2.23528573429e-07,0
-106.453457767,92.28515625,-2.14036776924e-06,0
-167.157166336,95.703125,-6.84048200128e-06,2
-105.288653304,117.453835227,7.28537301597e-08,0
-164.374249698,95.703125,2.41259357381e-07,2
-171.758486525,117.453835227,-4.09238225529e-07,2
-50.0023305805,135.999177632,0.0014554884,0
-99.4211618667,99.3840144231,-1.96971650439e-05,0
-114.915475346,129.19921875,-2.89323907054e-07,0
-5.4259019731,135.999177632,7.2534676292e-06,0
-127.059700702,99.3840144231,5.51120081127e-07,0
-180.818404948,151.999080882,-7.16045960303e-08,2
-123.541210076,123.046875,6.506050795e-06,0
-147.884367991,103.359375,5.12658004936e-07,2
-141.66483504,117.453835227,-4.55387134934e-06,2
-140.364582644,92.28515625,-3.42621092386e-06,2
-76.6218670162,92.28515625,-4.52362741044e-07,0
-302.628479807,99.3840144231,-2.21313712245e-06,1
-129.845015046,151.999080882,5.4084637668e-05,0
-122.445623341,129.19921875,-6.505825354e-07,0
-274.716840192,151.999080882,-1.08070128135e-06,2
-115.810125288,117.453835227,2.19e-07,0
-141.459228227,172.265625,2.1594375994e-06,2
-161.986111,99.3840144231,-1.59632634222e-06,2
-144.038160348,89.1029094828,7.50815306674e-05,2
-73.1849898515,103.359375,-1.64373261669e-06,0
-119.912764084,117.453835227,-2.4446308089e-07,0
-83.1205406715,135.999177632,-1.67753526625e-07,0
-123.267347626,99.3840144231,1.65906797633e-07,0
-98.0894157552,135.999177632,-5.82591637794e-05,0
-92.5791989414,135.999177632,1.45384251482e-06,0
-166.009026205,89.1029094828,-5.26602036643e-07,2
-85.8777664122,117.453835227,-4.48714899903e-07,0
-34.2326527339,99.3840144231,-3.38145105161e-06,0
-142.815134734,99.3840144231,-3.666e-06,2
-337.333913147,107.666015625,-8.14208942757e-06,1
-168.685891881,143.5546875,-4.80899871036e-08,2
-136.503206333,172.265625,3.10427168415e-07,2
-163.152134127,112.347146739,6.50670202162e-08,2
-137.932592821,123.046875,-0.0257746987,2
-134.394339979,129.19921875,-4.80482071907e-07,2
-137.612954248,123.046875,-9.89491866221e-08,2
-108.887400897,143.5546875,-1.11389863378e-06,0
-166.05505163,112.347146739,3.11277381115e-06,2
-179.810410272,123.046875,-2.22911836545e-07,2
-149.830439244,135.999177632,-2.15956561078e-06,2
-141.332277139,135.999177632,8.16978790681e-05,2
-141.485086797,143.5546875,-3.24888361547e-07,2
-119.510376968,95.703125,-2.67708082902e-06,0
-161.770308398,95.703125,8.442e-06,2
-122.453931192,172.265625,-3.69833060176e-06,0
-105.482768754,117.453835227,-5.682e-06,0
-72.858354623,143.5546875,2.0385e-05,0
-190.446582789,89.1029094828,-6.05257537245e-06,2
-56.2482287361,89.1029094828,-3.6542229509e-07,0
-162.671260003,129.19921875,-4.5e-07,2
-171.415119687,172.265625,-2.84686677787e-07,2
-125.766974446,112.347146739,-3.55e-07,0
-147.940162158,92.28515625,-6.94882430707e-07,2
-187.811882943,112.347146739,-1.56637810278e-07,2
-168.389701146,99.3840144231,-1.58433056185e-06,2
-136.362152922,95.703125,-1.4043793044e-06,2
-156.99201768,135.999177632,-6.74946786603e-05,2
-112.809336199,99.3840144231,-2.98147529065e-06,0
-164.894862649,99.3840144231,-3.10197407316e-07,2
-69.31627072,129.19921875,-6.71890520607e-05,0
-109.509168985,161.499023438,-2.81322318187e-05,0
-134.999027038,92.28515625,-1.11005492727e-05,2
-204.573945333,95.703125,-3.91952648116e-09,2
-132.805958415,92.28515625,1.46611164382e-05,2
-70.1669945241,89.1029094828,5.67760253034e-06,0
-120.663046813,135.999177632,-1.33e-07,0
-118.942311576,129.19921875,-8.98783341086e-08,0
-110.775559088,89.1029094828,4.43389035354e-06,0
-143.599123393,151.999080882,-1.13284113468e-06,2
-152.324572754,129.19921875,-2.37725762418e-05,2
-102.892800784,107.666015625,-3.85292423744e-06,0
-162.532208777,135.999177632,-1.73820495775e-08,2
-89.3285689442,112.347146739,7.41090480005e-06,0
-285.92977971,129.19921875,-1.99389674549e-07,2
-45.736536897,129.19921875,-1.22269175336e-05,0
-172.196412265,89.1029094828,-3.69148096979e-06,2
-104.040518832,117.453835227,-2.42283206831e-08,0
-224.333769575,112.347146739,-5.97467320063e-08,2
-135.691691392,117.453835227,-5.21865899827e-07,2
-76.9308679618,135.999177632,-0.0007391546,0
-96.5646774535,123.046875,-1.43935665164e-06,0
-160.434521745,92.28515625,1.592e-06,2
-176.645691406,129.19921875,0.0045189396,2
-158.354345324,151.999080882,1.30332648496e-06,2
-438.21396575,117.453835227,-6.28330008112e-06,1
-140.132325719,99.3840144231,-4.76139757666e-06,2
-115.529228996,143.5546875,-4.17619716586e-08,0
-67.5313019898,117.453835227,-1.25479644453e-07,0
-148.235976294,135.999177632,-1.15009413548e-06,2
-147.506173041,151.999080882,-1.97540970248e-07,2
-110.593733948,151.999080882,3.56196835583e-07,0
-74.0742589108,123.046875,-1.65730034496e-06,0
-44.5875536693,123.046875,-3.78908480343e-05,0
-144.05033426,99.3840144231,3.01755335386e-06,2
-130.79278141,112.347146739,-2.01939073463e-07,0
-89.4129008505,123.046875,-3.42314876889e-07,0
-133.565841734,99.3840144231,-1.3658381981e-08,2
-118.266112395,161.499023438,5.11546041082e-08,0
-174.857301745,107.666015625,-2.38102288108e-07,2
-162.97611764,95.703125,-2.53131747741e-06,2
-100.605597492,151.999080882,6.99e-07,0
-153.51947987,117.453835227,-1.76756230985e-07,2
-80.9186616914,95.703125,-9.03142961306e-07,0
-206.395084896,107.666015625,2.94118344755e-05,2
-146.518006894,103.359375,1.06527177195e-05,2
-159.420662151,112.347146739,3.9052187617e-07,2
-168.391130827,123.046875,8.65807635364e-07,2
-99.142155702,129.19921875,-4.03745752919e-06,0
-212.489777861,89.1029094828,-2.99518632119e-07,2
-99.4269449079,123.046875,-4.78959191241e-05,0
-214.810628261,99.3840144231,-2.31961507779e-06,2
-139.924977338,95.703125,-2.34706567426e-06,2
-150.844115657,129.19921875,-6.44371482394e-07,2
-188.465392356,123.046875,9.67719074652e-07,2
-105.624095794,86.1328125,6.246070825e-07,0
-172.462244786,117.453835227,-3.12058404006e-07,2
-78.238364185,151.999080882,-3.97820531362e-06,0
-179.299371609,92.28515625,-1.15848870337e-05,2
-150.154134504,89.1029094828,-3.01465206576e-06,2
-74.9063972928,86.1328125,-2.6492669349e-05,0
-121.794219744,117.453835227,-8.07545248449e-08,0
-212.479138819,123.046875,-6.64789297389e-07,2
-95.4130438381,161.499023438,-6.31351042557e-07,0
-110.633170549,107.666015625,-8.16686792859e-07,0
-125.48915571,103.359375,-1.72939530785e-06,0
-56.4677478921,103.359375,-5.91343862766e-08,0
-133.145679026,143.5546875,5.26592957613e-05,2
-117.939233439,99.3840144231,-2.9616626307e-06,0
-103.580747454,112.347146739,-3.67084999198e-06,0
-129.052963588,129.19921875,9.06388413568e-06,0
-170.69743739,99.3840144231,1.23833601151e-07,2
-87.3063681107,143.5546875,-2.64684871354e-07,0
-230.370864131,117.453835227,-1.10736646519e-08,2
-53.5107657023,129.19921875,1.78356413016e-06,0
-128.568404141,117.453835227,4.41198153567e-07,0
-88.6735694977,112.347146739,1.38162859002e-05,0
-125.016800644,107.666015625,-2.23e-07,0
-188.705177875,95.703125,1.2691602933e-05,2
-168.657852961,99.3840144231,-3.41819543337e-07,2
-127.014870276,107.666015625,-2.49196489222e-07,0
-75.5155105999,129.19921875,2.39481119024e-06,0
-100.5202638,151.999080882,5.64637012701e-08,0
-160.63538226,123.046875,8.54531833738e-07,2
-165.042632032,83.3543346774,-1.32602252734e-07,2
-205.570522799,112.347146739,-1.6765051214e-07,2
-112.129921897,103.359375,3.85907725331e-07,0
-148.659224857,89.1029094828,-1.67422751929e-06,2
-66.9702316169,95.703125,0.0002570048,0
-152.386449435,129.19921875,-9.73140117821e-07,2
-86.1058581818,129.19921875,-2.71604733371e-07,0
-102.362028235,135.999177632,3.17451849696e-05,0
-133.190466821,95.703125,-2.56267821896e-06,2
-185.253926607,99.3840144231,7.99e-07,2
-77.706852204,99.3840144231,8.018e-06,0
-77.6455474883,129.19921875,-5.132365186e-05,0
-152.367116048,129.19921875,1.71022247741e-06,2
-177.009838878,123.046875,0.0005152596,2
-230.037878844,92.28515625,-9.87201019598e-07,2
-76.5097128529,112.347146739,-2.45788692155e-06,0
-140.978995257,103.359375,1.74993238033e-06,2
-105.481418722,117.453835227,-3.32593435814e-06,0
-184.451293918,161.499023438,-5.41754445749e-07,2
-55.5584836983,129.19921875,2.72356937003e-09,0
-84.2067516642,129.19921875,0.0003965333,0
-155.379027821,95.703125,1.19760159123e-07,2
-56.491552638,99.3840144231,4.69465612696e-06,0
-189.698542533,129.19921875,1.66144587865e-07,2
-67.1688381711,117.453835227,-1.08222572237e-07,0
-154.940240581,92.28515625,2.49297528399e-07,2
-100.251817064,95.703125,-1.57902140927e-05,0
-198.416677163,143.5546875,0.0002939922,2
-71.8080475678,103.359375,-1.258e-06,0
-83.2341921786,112.347146739,0.000372103,0
-69.9529000419,123.046875,-2.31135128814e-08,0
-181.666604019,89.1029094828,7.9e-08,2
-141.428699072,99.3840144231,3.83546023386e-07,2
-132.865806126,129.19921875,1.32864249736e-06,2
-179.805996771,95.703125,-5.74549630983e-06,2
-58.7922684147,161.499023438,1.08553729206e-06,0
-170.067016285,143.5546875,-3.92469814869e-07,2
-173.129645218,107.666015625,-3.49840433955e-07,2
-113.579696356,103.359375,-3.47823993252e-06,0
-135.903531486,103.359375,-1.61669390764e-06,2
-153.371072557,129.19921875,2.4787749453e-07,2
-120.911564692,151.999080882,-1.14249712624e-06,0
-123.077506587,95.703125,-4.59657002239e-07,0
-122.060736338,95.703125,-4.73692871594e-08,0
-202.41080433,89.1029094828,-3.04079861735e-07,2
-115.463456198,99.3840144231,-3.68985752175e-06,0
-165.559541309,89.1029094828,2.02870808153e-07,2
-184.184648928,107.666015625,-3.74240676138e-06,2
-147.486416759,112.347146739,-3.75212607651e-07,2
-73.519394101,172.265625,-1.56130340656e-06,0
-200.354357005,112.347146739,-1.49627940118e-05,2
-112.16999451,117.453835227,9.66682467407e-09,0
-147.85058891,103.359375,-1.01535906651e-05,2
-209.776545531,123.046875,3.43387540624e-07,2
-148.522028184,123.046875,8.65074180183e-05,2
-126.556944003,99.3840144231,-2.54194696936e-06,0
-143.789077403,161.499023438,-7.8973653217e-06,2
-177.381168919,86.1328125,-1.5740232584e-07,2
-65.3523237318,129.19921875,-0.0001294337,0
-127.281184526,129.19921875,-4.24374491104e-07,0
-218.491391899,112.347146739,-0.0557325743,2
-46.9126689358,112.347146739,0.0028893021,0
-195.616800131,107.666015625,-1.37215329232e-06,2
-193.709867496,103.359375,-1.63270978959e-08,2
-103.928099795,112.347146739,-3.17728154187e-06,0
-135.888886114,117.453835227,3.51354600525e-07,2
-170.200578341,172.265625,-3.36037442139e-06,2
-156.411013167,95.703125,-2.35459296505e-08,2
-127.059316693,123.046875,-7.69290818425e-06,0
-140.990766488,117.453835227,-1.02046878965e-05,2
-126.288211267,107.666015625,-1.46714410221e-06,0
-58.9897634717,99.3840144231,-3.9722940528e-06,0
-131.636380148,112.347146739,-3.4171196603e-05,2
-150.396602519,117.453835227,1.72802283487e-05,2
-153.262914132,112.347146739,1.83125990816e-07,2
-152.939188603,103.359375,4.61084482595e-06,2
-83.3673522898,123.046875,-2.30154370229e-07,0
-117.16859716,151.999080882,3.555e-06,0
-116.396287459,123.046875,-1.67913560745e-06,0
-163.687685167,123.046875,5.03779858718e-07,2
-88.2613914845,161.499023438,2.0570560082e-06,0
-166.760387268,123.046875,-1.0267652506e-08,2
-71.0000761146,135.999177632,-1.28271437916e-07,0
-98.4480398547,107.666015625,-4.0317806338e-07,0
-165.5746638,103.359375,-0.000148829,2
-107.108545277,117.453835227,-1.572e-06,0
-73.7198200049,123.046875,1.15525985223e-07,0
-120.738505215,99.3840144231,-2.29844645219e-05,0
-192.672419425,99.3840144231,3.1561020819e-07,2
-133.926302106,123.046875,-1.53383405177e-06,2
-140.918612543,123.046875,-4.42787182919e-07,2
-144.40451218,151.999080882,3.98597350681e-08,2
-175.425918453,92.28515625,3.51260860043e-06,2
-200.340093842,117.453835227,-2.95287281915e-06,2
-121.791434977,135.999177632,-3.32421996063e-06,0
-86.8904986151,143.5546875,-1.4613687199e-05,0
-0.5420467053,143.5546875,5.3579617088e-05,0
-25.4523649648,99.3840144231,-1.53927771862e-06,0
-173.648413774,172.265625,1.79063579253e-06,2
-168.464159283,99.3840144231,2.90450259399e-07,2
-140.430793535,143.5546875,6.99378142599e-06,2
-84.8759586677,89.1029094828,-2.7504423997e-05,0
-65.7572511572,129.19921875,2.95271438517e-05,0
-64.9045295391,123.046875,7.40952970091e-08,0
-140.052544342,129.19921875,-1.93795076484e-05,2
-142.829810973,89.1029094828,-3.03387508893e-07,2
-97.9678336908,117.453835227,0.0031881584,0
-107.963306607,123.046875,-7.48009014728e-08,0
-151.544494661,172.265625,-7.42352312955e-06,2
-99.7743910334,95.703125,-5.45230420812e-08,0
-20.3139730462,129.19921875,-0.0001799188,0
-177.420053596,135.999177632,-2.03519107345e-07,2
-139.056765019,123.046875,-4.93589835671e-10,2
-83.994338853,99.3840144231,0.00217098,0
-193.14784388,112.347146739,5.90739972495e-08,2
-133.79652591,143.5546875,-1.68979954651e-06,2
-191.372445693,117.453835227,4.37329219949e-07,2
-77.151455111,117.453835227,-2.38924917539e-06,0
-263.775409796,95.703125,-5.7867410419e-08,2
-138.844404153,103.359375,-3.02885354131e-07,2
-197.244592997,92.28515625,-2.89454106905e-07,2
-161.527959491,135.999177632,4.94465723477e-07,2
-108.82193842,129.19921875,-3.09836394763e-07,0
-81.3400115928,112.347146739,-4.80735070596e-06,0
-98.6468854731,107.666015625,5.25787129391e-07,0
-124.470648315,129.19921875,6.10656059052e-07,0
-202.248657051,83.3543346774,-2.4285920972e-06,2
-212.963051174,143.5546875,1.93458731701e-07,2
-117.608825504,99.3840144231,3.2357027635e-07,0
-115.61139663,92.28515625,-2.41794691647e-06,0
-136.2112212,99.3840144231,1.3805263599e-08,2
-136.201941938,95.703125,-6.12582380199e-06,2
-164.733093151,86.1328125,-1.74458079982e-07,2
-107.616738621,129.19921875,5.20258254255e-07,0
-116.538541887,107.666015625,1.26333489447e-07,0
-150.80657801,99.3840144231,-1.86862143892e-05,2
-68.7921395502,107.666015625,2.20882884605e-05,0
-148.3494316,99.3840144231,1.1708149259e-06,2
-74.7773691931,129.19921875,-1.00954782312e-08,0
-46.5953825721,135.999177632,-1.78513076321e-07,0
-151.820614801,89.1029094828,2.53975454001e-08,2
-22.3364979287,135.999177632,6.63296816583e-07,0
-177.86263031,99.3840144231,-3.17630906466e-07,2
-171.752796476,92.28515625,-3.87870613849e-06,2
-101.680388719,123.046875,1.58734292199e-06,0
-220.769493982,112.347146739,-9.64621335697e-07,2
-125.306353745,99.3840144231,-1.12880911729e-06,0
-171.523031653,92.28515625,-8.87805185812e-07,2
-73.7635905285,143.5546875,6.07096262684e-05,0
-108.900530209,117.453835227,-7.81409835326e-06,0
-69.1413495198,135.999177632,6.09422750131e-06,0
-172.315735244,99.3840144231,-3.64942161468e-06,2
-264.167133654,129.19921875,-5.95458118369e-07,2
-64.4694769251,99.3840144231,1.58962245678e-06,0
-133.194575497,135.999177632,-8.51037071925e-08,2
-93.0692671001,107.666015625,1.8733271645e-05,0
-196.42258937,86.1328125,2.27254176366e-07,2
-223.460572566,151.999080882,-0.0531386286,2
-149.87310917,151.999080882,-5.01292660715e-08,2
-91.0210782579,143.5546875,-0.0019239406,0
-212.109755766,135.999177632,3.76485240849e-06,2
-106.224270706,129.19921875,1.11043289053e-06,0
-174.922704514,117.453835227,-1.46790540612e-07,2
-218.295706558,151.999080882,0.0002098116,2
-161.864142293,95.703125,3.21626475852e-06,2
-108.424097047,103.359375,-1.34061053814e-06,0
-153.25149145,92.28515625,1.1844532537e-06,2
-140.984460499,112.347146739,2.18571383215e-08,2
-101.638656135,99.3840144231,-5.97792507051e-07,0
-71.0108928415,143.5546875,0.0001089108,0
-75.4886487605,151.999080882,0.0004560639,0
-138.200885562,123.046875,-2.50167801141e-07,2
-139.078301495,99.3840144231,-1.09910172341e-06,2
-139.908879839,103.359375,5.06294099978e-06,2
-39.8726577449,103.359375,-1.3075e-05,0
-115.642139355,89.1029094828,-2.63245146925e-06,0
-96.5391359603,112.347146739,-2.30768660003e-06,0
-109.170251867,99.3840144231,0.0046935105,0
-154.641504636,123.046875,-3.47646505361e-07,2
-195.632786145,112.347146739,3.53e-07,2
-129.751209546,92.28515625,-2.6051174018e-07,0
-204.588166034,107.666015625,1.84e-07,2
-188.563141547,89.1029094828,0.0011574655,2
-230.854238932,99.3840144231,6.91768364049e-05,2
-138.426668293,107.666015625,-1.38211498779e-05,2
-93.7874304864,117.453835227,1.87397787954e-07,0
-211.330921459,89.1029094828,-3.28584974341e-07,2
30.2011729612,135.999177632,-5.13917439093e-05,0
-102.450647602,117.453835227,-4.11687915403e-06,0
-122.990241801,135.999177632,-5.65318885037e-07,0
-146.988563975,161.499023438,0.0047211736,2
-132.389673849,95.703125,-3.00137429576e-07,2
-124.607811598,112.347146739,-2.08866617868e-06,0
-161.233270764,112.347146739,-6.918e-06,2
-55.6856530081,129.19921875,-0.0003562817,0
-144.082024089,117.453835227,-2.65032304014e-06,2
-132.5069525,135.999177632,-2.38241627812e-05,2
-230.171641044,143.5546875,-0.0573184825,2
-145.649196302,135.999177632,-3.44991804013e-08,2
-157.090839616,123.046875,3.09828510581e-06,2
-110.748954451,99.3840144231,6.50309175398e-07,0
-140.750284709,123.046875,-4.64555887447e-06,2
-145.703549994,89.1029094828,-3.04277500618e-06,2
-87.3970670931,161.499023438,-1.115e-06,0
-151.346686194,95.703125,-1.16166927455e-06,2
-60.8308751117,99.3840144231,-6.61473095533e-05,0
-191.542621849,151.999080882,1.03759430203e-06,2
-97.5069019829,103.359375,-4.39177760825e-08,0
-183.260585464,107.666015625,1.51275673943e-06,2
-127.995117277,143.5546875,8.92147724585e-08,0
-54.3612365699,172.265625,1.67093423897e-06,0
-148.272730173,151.999080882,-2.92245289302e-07,2
-92.4146950328,112.347146739,-9.70883502305e-06,0
-88.8820250761,135.999177632,-3.56611576535e-06,0
-144.671525366,117.453835227,1.13602363854e-05,2
-143.904383494,112.347146739,-1.72337237814e-07,2
-97.0354850172,112.347146739,-1.22984993141e-05,0
-153.456891079,161.499023438,-3.44819136444e-06,2
-144.353757557,92.28515625,-2.82684254671e-07,2
-156.843702125,151.999080882,-3.21373113366e-06,2
-115.386174555,99.3840144231,3.21196457662e-05,0
-174.817893817,92.28515625,0.0009006168,2
-154.567668132,151.999080882,0.0013168867,2
-107.808922712,103.359375,-3.5655002506e-08,0
-121.147352979,123.046875,9.08600057414e-08,0
-85.8839072034,135.999177632,-5.38684798812e-06,0
-118.127036404,123.046875,-0.0155505119,0
-88.9250652315,129.19921875,-1.75673278591e-06,0
-133.217127361,161.499023438,-1.48e-07,2
-109.90350175,95.703125,-5.4590242371e-07,0
-199.784295075,112.347146739,-2.04657771974e-06,2
-117.725816764,117.453835227,-2.39915016209e-06,0
27.1747873132,95.703125,0.000474453,0
-163.318385671,161.499023438,-9.22217964217e-07,2
-148.913576265,112.347146739,-3.18853835779e-06,2
-39.043490103,129.19921875,5.51700686628e-05,0
-91.2914488449,95.703125,-7.22366905848e-07,0
-171.550249202,143.5546875,5.51257699044e-07,2
-102.637818586,103.359375,-4.18416362891e-07,0
-154.525037272,151.999080882,1.59288561008e-07,2
-132.475272597,123.046875,-9.54850278845e-08,2
-90.2298625691,135.999177632,7.63e-07,0
-131.929596531,123.046875,-2.49436027389e-07,2
-179.840502077,89.1029094828,2.4e-08,2
-115.037000966,99.3840144231,-4.1653805738e-08,0
-241.297178743,95.703125,-1.30434159473e-07,2
-144.86579091,99.3840144231,1.82385321068e-07,2
-122.247280748,99.3840144231,-2.63485890883e-08,0
-87.8955199764,92.28515625,0.0017238472,0
-61.5758265285,103.359375,-2.37365711087e-07,0
-152.27955375,103.359375,7.93965355683e-08,2
-136.781276109,117.453835227,-9.06109534071e-08,2
-100.599402467,161.499023438,-1.14455744438e-07,0
-101.861616187,92.28515625,-5.20813216554e-07,0
-116.584300628,92.28515625,-1.34614282388e-07,0
-179.112816761,117.453835227,-2.56661724052e-06,2
-127.972882229,135.999177632,-1.19945099186e-07,0
-135.134385982,172.265625,-1.80751976586e-06,2
-153.407052399,135.999177632,-4.67547215521e-06,2
-90.5661632043,161.499023438,-1.36826138259e-05,0
-109.632665488,151.999080882,9.27859844069e-07,0
-156.71828036,117.453835227,-2.95130263339e-07,2
-161.650202,161.499023438,4.76e-07,2
-99.5718682775,99.3840144231,-1.53252749442e-05,0
-167.371510636,117.453835227,0.0053719631,2
-158.26571989,103.359375,-8.11281609003e-07,2
-90.4797415094,103.359375,-0.0146396309,0
-143.575150493,107.666015625,0.0001752141,2
-131.610409315,95.703125,-1.25217479763e-06,2
-139.782513915,107.666015625,-1.36546314025e-05,2
-119.824274203,99.3840144231,-2.45972910307e-06,0
-178.04996775,112.347146739,1.94497606572e-05,2
-126.319262014,151.999080882,-6.28031557426e-06,0
-116.19976952,103.359375,-5.81663380217e-06,0
-188.771349133,103.359375,1.5046e-05,2
-77.3504521346,123.046875,-8.18162106953e-07,0
-133.114854155,143.5546875,-5.35788622358e-08,2
-81.4494959301,123.046875,-2.58713339463e-06,0
-130.461603469,161.499023438,7.68e-07,0
-84.6232036965,103.359375,3.07630813268e-07,0
-114.65572689,117.453835227,-2.09760500525e-07,0
-144.093998819,129.19921875,-7.67660651491e-07,2
-189.521182281,151.999080882,4.9910727995e-08,2
-134.794284087,129.19921875,-1.19093613193e-06,2
-353.831903738,103.359375,-1.46761681208e-06,1
-158.017149056,172.265625,-2.85384362542e-06,2
-166.500188212,89.1029094828,-2.59686260051e-07,2
-58.8573276115,89.1029094828,-3.84347913496e-07,0
-155.561872526,112.347146739,2.39575285832e-07,2
-125.099614789,117.453835227,3.91253570342e-06,0
-405.922294139,107.666015625,-1.00977604234e-06,1
-159.806773255,103.359375,-1.02689534742e-06,2
-168.869571524,117.453835227,-1.32411378218e-06,2
-276.885707813,99.3840144231,4.12271838286e-05,2
-127.117978842,99.3840144231,-1.98338534574e-06,0
-133.467002778,95.703125,-8.38939399728e-07,2
-182.829355289,161.499023438,-3.659e-06,2
-224.415887909,172.265625,-6.12424059909e-07,2
-189.217148729,161.499023438,-3.02817710462e-07,2
-116.296928951,135.999177632,-1.20977495044e-06,0
-158.230578868,143.5546875,-1.59970045388e-06,2
-88.6999738115,117.453835227,1.79374666232e-08,0
-136.634470957,117.453835227,7.81096218816e-07,2
-48.0640969629,123.046875,-9.62087824519e-07,0
-197.347552051,92.28515625,8.12874247913e-07,2
-94.374703633,161.499023438,-3.04907587179e-07,0
-140.273105414,129.19921875,-6.8e-08,2
-156.705251912,129.19921875,-1.4340744201e-06,2
-127.925692577,117.453835227,3.40756201922e-07,0
-57.7699504557,123.046875,-1.44570640259e-06,0
-194.177891705,103.359375,1.90317928173e-06,2
-107.566803038,135.999177632,-2.14641045204e-06,0
-91.7343548948,95.703125,6.36662880424e-05,0
-139.254229751,107.666015625,6.21e-07,2
-168.773306263,129.19921875,-0.0006074295,2
-132.899234475,107.666015625,-4.67661251946e-08,2
-163.035338353,95.703125,-7.7263048297e-06,2
-105.848845953,135.999177632,-3.91029925595e-06,0
-196.697410439,103.359375,1.07650441805e-06,2
-157.744672707,129.19921875,-6.998e-06,2
-76.3159300259,99.3840144231,1.24860589494e-05,0
-33.2666607001,83.3543346774,-1.20953163787e-05,0
-158.922604561,112.347146739,-0.0001388026,2
-125.747596535,129.19921875,-2.2355386875e-07,0
-186.427064908,86.1328125,-2.43087129093e-07,2
-130.237257131,107.666015625,-1.052740663e-05,0
-164.992886617,117.453835227,-6.06405774306e-06,2
-99.1714512045,107.666015625,1.16389060167e-06,0
-117.361610796,99.3840144231,-1.76513310635e-06,0
-72.185497991,99.3840144231,1.75995644724e-08,0
-132.801515328,107.666015625,-8.3118720795e-07,2
-184.60237801,123.046875,-2.81546732595e-08,2
-123.809130264,99.3840144231,3.19543892147e-06,0
-160.777240041,135.999177632,-4.15622366745e-07,2
-60.7378112147,117.453835227,6.77334992361e-06,0
-114.177184509,95.703125,-4.07731204177e-06,0
-124.968820151,95.703125,2.285e-06,0
-74.1451396743,117.453835227,5.10207573825e-05,0
-140.855495417,135.999177632,1.79767557711e-05,2
-71.9360936802,99.3840144231,-2.213e-06,0
-156.282412969,112.347146739,-3.93940717913e-05,2
-153.65702437,151.999080882,0.0038291477,2
-117.718915568,135.999177632,-4.8147335292e-06,0
-247.223739306,89.1029094828,2.95718393772e-07,2
-113.715669219,143.5546875,-1.3524845599e-06,0
-16.7992898748,123.046875,4.73704494652e-05,0
-151.921574194,129.19921875,-4.01269289796e-07,2
-102.363709751,135.999177632,1.9348552982e-08,0
-96.655256968,129.19921875,-3.69910310383e-07,0
-96.1081064278,129.19921875,1.65334040503e-06,0
-126.502728547,103.359375,-1.13607477203e-07,0
-149.452064372,123.046875,-5.4e-08,2
-99.8480786494,107.666015625,-1.17708623293e-06,0
-184.681847131,129.19921875,-6.45710258595e-07,2
-133.253398916,99.3840144231,-3.97782287109e-08,2
-160.752974783,112.347146739,6.57465307086e-06,2
-179.639497048,95.703125,-9.36645960792e-08,2
-77.6118276715,95.703125,1.94131189346e-05,0
-21.1018401862,123.046875,-1.15928031619e-08,0
-152.692795104,112.347146739,7.29e-07,2
-94.7672528302,99.3840144231,-3.26035888065e-06,0
-83.5450460634,99.3840144231,0.0002837218,0
-135.943465715,89.1029094828,-1.43264405779e-05,2
-103.145905403,107.666015625,4.88066049797e-08,0
-204.452779992,112.347146739,-7.03e-07,2
-110.060350998,95.703125,8.40615757625e-05,0
-258.534407698,112.347146739,8.6e-08,2
-128.851198216,89.1029094828,-1.624453148e-06,0
-113.481113315,161.499023438,-1.56192663781e-06,0
-149.760073416,129.19921875,-4.19464839752e-07,2
-146.316354892,95.703125,-6.03731814408e-06,2
-99.8178734862,89.1029094828,2.00146382667e-06,0
-140.744195326,83.3543346774,-1.25291580844e-06,2
-211.161219247,151.999080882,-6.60552785803e-08,2
-168.96332478,123.046875,-2.79298689065e-07,2
-160.035567885,95.703125,-4.01158285968e-06,2
-107.13994712,112.347146739,-2.81478264696e-06,0
-29.6944038734,129.19921875,3.868e-06,0
-132.591746991,129.19921875,-1.92007769328e-06,2
-60.4957140929,151.999080882,5.52799008346e-07,0
-124.853886099,99.3840144231,-2.78181119029e-07,0
-90.4337180976,117.453835227,2.57609436005e-08,0
-78.148204593,117.453835227,6.97639919167e-08,0
-170.367554134,143.5546875,1.74e-07,2
-91.2135855914,92.28515625,7.0296904596e-05,0
